hunger,飢餓,n
dying,垂死,j
developmental,發展性的,j
faster,快點,j
spare,空閒的,v
halfway,半,r
cure,治癒,v
equality,平等,n
cemetery,公墓,n
harassment,騷擾,n
deliberately,故意地,r
fame,名聲,n
regret,後悔,v
striking,引人注目,j
likelihood,可能性,n
carrot,紅蘿蔔,n
atop,頂上,i
toll,收費,n
rim,輪緣,n
embarrassed,尷尬的,j
fucking,他媽的,j
cling,緊貼,v
isolated,孤立,j
blink,眨,v
suspicious,可疑的,j
wheelchair,輪椅,n
squad,隊,n
eligible,有資格的,j
processor,處理器,n
plunge,暴跌,v
this,這,r
sponsor,贊助,n
grin,咧嘴笑,n
color,顏色,v
demographic,人口統計,j
rain,雨,v
chill,寒意,n
refuge,避難所,n
steer,駕駛,v
legislator,立法者,n
rally,集會,n
programming,程式設計,n
cheer,歡呼,v
outlet,出路,n
intact,完好無損的,j
vendor,小販,n
thrive,蓬勃發展,v
peanut,花生,n
chew,嚼,v
elaborate,精心製作的,j
intellectual,知識分子,n
conception,概念,n
auction,拍賣,n
steak,牛排,n
comply,遵守,v
triumph,勝利,n
shareholder,股東,n
comparable,可比,j
transport,運輸,v
conscience,良心,n
calculation,計算,n
considerably,相當,r
interval,間隔,n
scratch,刮痕,v
awake,醒,j
jurisdiction,管轄權,n
inevitably,不可避免地,r
feminist,女性主義者,j
constraint,約束,n
emotionally,情感上地,r
expedition,遠徵,n
allegedly,據稱,r
compromise,妥協,v
strain,拉緊,v
similarity,相似,n
butt,屁股,n
lid,蓋,n
dumb,啞的,j
bulk,大部分,n
sprinkle,撒,v
mortality,死亡,n
philosophical,哲學的,j
conversion,轉換,n
patron,贊助人,n
municipal,市級,j
any,任何,r
liver,肝,n
harmony,和諧,n
solely,僅僅,r
tolerance,寬容,n
instant,立即的,n
goat,山羊,n
arm,手臂,v
blessing,祝福,n
banana,香蕉,n
running,跑步,n
palace,宮殿,n
formerly,以前,r
peasant,農民,n
neat,整潔的,j
grandparent,祖父母,n
lawmaker,立法者,n
supermarket,超市場,n
cruise,巡航,n
mobile,移動的,j
plain,清楚的,n
part,部分,i
calendar,日曆,n
widow,寡婦,n
deposit,訂金,n
beard,鬍鬚,n
brake,煞車,n
downtown,市中心,r
screening,篩選,n
impulse,衝動,n
forbid,禁止,v
fur,皮草,n
brutal,野蠻,j
predator,掠食者,n
poke,戳,v
opt,選擇,v
voluntary,自願,j
trouble,麻煩,v
valid,有效的,j
forum,論壇,n
dancing,跳舞,n
happily,高興地,r
soar,翱翔,v
removal,移動,n
autonomy,自治,n
enact,制定,v
round,圓形的,v
thread,線,n
light,光,i
landmark,地標,n
unhappy,不高興,j
offender,罪犯,n
coming,未來,j
privately,私下里,r
fraction,分數,n
distinctive,獨特的,j
tourism,旅遊,n
threshold,臨界點,n
calm,冷靜的,j
routinely,例行公事地,r
suite,套房,n
remark,評論,v
regulator,調節器,n
straw,稻草,n
theological,神學的,j
apart,分開,i
exhaust,排氣,v
globe,地球,n
fragile,脆弱的,j
objection,異議,n
chemistry,化學,n
old-fashioned,老式的,j
crowded,擠,j
circle,圓圈,v
blast,霹靂,n
prevail,佔上風,v
overnight,過夜,r
denial,拒絕,n
rental,出租,n
fantastic,極佳的,j
fragment,分段,n
level,等級,j
screw,擰緊,v
warmth,溫暖,n
undergraduate,大學部,n
liquid,液體,j
headache,頭痛,n
policeman,警察,n
yield,屈服,n
projection,投影,n
battle,戰鬥,v
suitable,合適的,j
mention,提到,n
graduation,畢業,n
drill,鑽頭,v
cruel,殘忍的,j
mansion,大廈,n
regard,看待,n
grape,葡萄,n
authorize,授權,v
cottage,小屋,n
driveway,車道,n
charm,魅力,n
sexuality,性慾,n
loyal,忠誠,j
clay,黏土,n
pound,磅,v
balloon,氣球,n
invention,發明,n
ego,自我,n
fare,票價,n
homework,家庭作業,n
disc,光碟,n
sofa,沙發,n
guarantee,保證,n
availability,可用性,n
radar,雷達,n
frown,皺眉,v
regain,恢復,v
leave,離開,n
permit,允許,n
sweater,毛衣,n
rehabilitation,復原,n
rubber,橡皮,j
retreat,撤退,n
molecule,分子,n
freely,自由地,r
favorable,有利,j
steadily,穩定,r
veteran,老將,j
integrated,融合的,j
ha,哈,u
youngster,青少年,n
broadcast,pod送,v
premium,優質的,n
accountability,問責制,n
overwhelm,壓倒,v
one-third,三分之一,m
contemplate,沉思,v
update,更新,v
spark,火花,v
ironically,諷刺地,r
fatigue,疲勞,n
beyond,超過,r
speculate,推測,v
marker,標記,n
low,低的,r
preach,傳道,v
bucket,桶,n
bomb,炸彈,v
blond,金髮,j
confession,懺悔,n
provoke,惹,v
marble,大理石,n
substantially,實質上,r
twist,捻,n
defender,後衛,n
fish,魚,v
explicit,明確的,j
transport,運輸,n
disturbing,令人不安的,j
surveillance,監視,n
magnetic,磁的,j
technician,技術員,n
mutter,嘀咕,v
devastating,毀滅性的,j
depart,離開,v
arrow,箭,n
trauma,創傷,n
neighboring,鄰接,j
soak,浸泡,v
ribbon,絲帶,n
meantime,同時,n
transmit,傳送,v
screen,螢幕,v
harvest,收成,n
consecutive,連續的,j
republican,共和黨,j
coordinate,協調,v
worldwide,全世界,j
within,之內,r
spy,間諜,n
slot,投幣口,n
riot,暴動,n
nutrient,養分,n
citizenship,國籍,n
severely,嚴重,r
sovereignty,主權,n
ridge,嶺,n
brave,勇敢的,j
lighting,燈光,n
specify,指定,v
contributor,貢獻者,n
frustrate,阻撓,v
crowd,人群,v
articulate,表達清楚,v
importantly,重要的是,r
transit,過境,n
dense,稠密,j
seminar,研討會,n
electronics,電子產品,n
sunny,陽光明媚,j
shorts,短褲,n
swell,膨脹,v
accusation,指控,n
soften,軟化,v
photograph,照片,v
straighten,拉直,v
terribly,可怕,r
cue,提示,n
sudden,突然的,r
bride,新娘,n
biography,傳,n
hazard,冒險,n
compelling,引人注目的,j
seldom,很少,r
tile,瓦,n
economically,經濟上,r
honestly,誠實地,r
troubled,陷入困境的,j
bow,弓,v
twentieth,第二十,m
balanced,均衡,j
foreigner,外國人,n
launch,發射,n
convenience,方便,n
delight,喜,n
weave,編織,v
timber,木材,n
till,直到,c
accurately,準確,r
plea,懇求,n
bulb,電燈泡,n
copy,複製,v
flying,飛行,j
sustainable,可持續的,j
devil,魔鬼,n
bolt,螺栓,n
cargo,貨物,n
spine,脊椎,n
seller,賣方,n
skilled,熟練,j
managing,管理,j
public,民眾,r
marine,海洋,j
dock,碼頭,n
organized,有組織的,j
fog,多霧路段,n
diplomat,外交官,n
boring,無聊的,j
sometime,某個時候,r
summary,概括,n
missionary,傳道者,n
epidemic,流行性,n
fatal,致命的,j
trim,修剪,v
warehouse,倉庫,n
accelerate,加速,v
butterfly,蝴蝶,n
bronze,青銅,n
drown,淹死,v
inherent,固有,j
praise,稱讚,n
nationwide,全國,r
spit,吐,v
harvest,收成,v
kneel,下跪,v
vacuum,真空,n
selected,已選擇,j
dictate,聽寫,v
stereotype,刻板印象,n
sensor,感應器,n
laundry,洗衣店,n
manual,手動的,n
pistol,手槍,n
naval,海軍,j
plaintiff,原告,n
kid,孩子,v
middle-class,中產階級,j
apology,道歉,n
till,直到,i
